playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
schilcu01,2004,WS,BOS,AL,1,0,1,1,0,0,0,18,4,0,0,1,4,0.174,0,0,0,0,0,24,0,1,0,0,1
shielsc01,2004,ALDS1,ANA,AL,0,0,2,0,0,0,0,9,5,2,1,2,3,0.357,6,1,0,0,0,16,0,2,0,0,1
silvaca01,2004,ALDS2,MIN,AL,0,1,1,1,0,0,0,15,10,6,1,0,1,0.417,10.8,0,0,0,0,24,0,6,0,0,1
smoltjo01,2004,NLDS2,ATL,NL,1,0,2,0,0,0,0,15,4,0,0,2,4,0.235,0,0,0,0,0,20,1,0,1,0,1
sprinru01,2004,NLDS2,HOU,NL,0,1,2,0,0,0,0,6,3,4,1,1,5,0.333,18,0,0,1,0,11,1,4,0,0,0
sturtta01,2004,ALCS,NYA,AL,0,0,4,0,0,0,0,10,2,1,1,2,2,0.182,2.7,0,0,0,0,13,1,1,0,0,1
sturtta01,2004,ALDS2,NYA,AL,0,0,2,0,0,0,0,8,4,2,1,3,4,0.333,6.75,0,0,0,0,15,0,2,0,0,0
suppaje01,2004,NLCS,SLN,NL,1,1,2,2,0,0,0,36,8,4,2,4,9,0.186,3,0,0,1,0,48,0,5,0,0,1
suppaje01,2004,NLDS1,SLN,NL,1,0,1,1,0,0,0,21,2,2,1,3,2,0.091,2.57,0,0,0,0,26,0,2,0,1,0
suppaje01,2004,WS,SLN,NL,0,1,1,1,0,0,0,14,8,4,1,1,4,0.364,7.71,0,0,1,0,24,0,4,0,0,0
tavarju01,2004,NLCS,SLN,NL,2,1,5,0,0,0,0,18,3,2,2,2,3,0.15,3,1,1,1,0,23,1,2,0,0,1
tavarju01,2004,NLDS1,SLN,NL,0,0,2,0,0,0,0,7,2,0,0,0,3,0.222,0,0,0,0,0,9,0,0,0,0,0
tavarju01,2004,WS,SLN,NL,0,1,2,0,0,0,0,6,1,1,1,0,1,0.125,4.5,0,0,0,0,8,2,2,0,0,0
thomsjo01,2004,NLDS2,ATL,NL,0,0,1,1,0,0,0,1,1,0,0,1,0,0.5,0,0,0,0,0,3,0,0,0,0,0
timlimi01,2004,ALCS,BOS,AL,0,0,5,0,0,0,0,17,10,3,0,5,2,0.4,4.76,0,1,0,0,31,0,3,1,0,0
timlimi01,2004,ALDS1,BOS,AL,0,0,3,0,0,0,0,9,3,3,1,1,5,0.25,9,0,0,0,0,13,1,3,0,0,0
timlimi01,2004,WS,BOS,AL,0,0,3,0,0,0,0,9,2,2,0,1,0,0.2,6,0,0,0,0,12,0,2,0,1,0
vazquja01,2004,ALCS,NYA,AL,1,0,2,0,0,0,0,19,9,7,3,7,6,0.346,9.95,0,0,0,0,33,0,7,0,0,0
vazquja01,2004,ALDS2,NYA,AL,0,0,1,1,0,0,0,15,7,5,1,2,6,0.368,9,0,0,2,0,25,0,5,0,2,0
venafmi01,2004,NLDS1,LAN,NL,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
wakefti01,2004,ALCS,BOS,AL,1,0,3,0,0,0,0,22,9,7,1,3,6,0.281,8.59,2,0,0,0,35,1,7,0,0,0
wakefti01,2004,WS,BOS,AL,0,0,1,1,0,0,0,11,3,5,1,5,2,0.3,12.27,0,0,1,0,19,0,5,1,2,1
washbja01,2004,ALDS1,ANA,AL,0,1,2,1,0,0,0,10,6,4,2,3,3,0.353,10.8,0,0,0,0,20,1,8,0,0,0
weaveje01,2004,NLDS1,LAN,NL,0,1,1,1,0,0,0,14,8,6,0,2,4,0.381,11.57,0,1,2,0,26,0,6,1,0,0
wheelda01,2004,NLCS,HOU,NL,1,0,4,0,0,0,0,21,4,0,0,0,9,0.16,0,0,0,0,0,25,1,0,0,0,0
wheelda01,2004,NLDS2,HOU,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
williwo02,2004,NLCS,SLN,NL,1,0,2,2,0,0,0,39,5,4,2,3,9,0.114,2.77,0,0,1,0,48,0,4,0,0,0
williwo02,2004,NLDS1,SLN,NL,1,0,1,1,0,0,0,18,8,2,0,1,2,0.32,3,0,0,0,0,26,0,2,0,0,1
williwo02,2004,WS,SLN,NL,0,0,1,1,0,0,0,7,8,7,1,3,1,0.533,27,0,0,1,0,19,0,7,0,0,0
wrighja02,2004,NLDS2,ATL,NL,0,2,2,2,0,0,0,29,14,10,5,1,7,0.35,9.31,0,0,0,0,42,0,10,0,1,1
arroybr01,2005,ALDS1,BOS,AL,0,0,1,0,0,0,0,3,2,2,1,2,1,0.4,18,0,0,0,0,7,1,2,0,0,0
astacez01,2005,NLCS,HOU,NL,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0
astacez01,2005,WS,HOU,NL,0,1,1,0,0,0,0,2,4,2,1,2,0,0.8,27,0,0,0,0,7,0,2,0,0,1
astacpe01,2005,NLDS1,SDN,NL,0,1,1,1,0,0,0,12,3,2,0,3,4,0.2,4.5,0,0,0,0,20,0,4,2,0,1
backebr01,2005,NLCS,HOU,NL,0,0,1,1,0,0,0,17,2,1,0,3,7,0.118,1.59,0,0,0,0,21,0,1,0,1,1
backebr01,2005,NLDS2,HOU,NL,0,0,2,1,0,0,0,16,6,5,1,3,3,0.3,8.44,0,1,1,0,25,0,5,0,1,1
backebr01,2005,WS,HOU,NL,0,0,1,1,0,0,0,21,5,0,0,0,7,0.192,0,0,0,0,0,26,0,0,0,0,0
bradfch01,2005,ALDS1,BOS,AL,0,0,2,0,0,0,0,4,1,0,0,0,1,0.2,0,0,0,0,0,5,0,0,0,0,0
broweji01,2005,NLDS2,ATL,NL,0,0,3,0,0,0,0,16,0,0,0,3,2,0,0,0,0,0,0,17,1,0,1,1,2
buehrma01,2005,ALCS,CHA,AL,1,0,1,1,1,0,0,27,5,1,1,0,4,0.167,1,0,0,1,0,32,0,1,1,0,2
buehrma01,2005,ALDS1,CHA,AL,1,0,1,1,0,0,0,21,8,4,0,1,2,0.276,5.14,1,0,0,0,30,0,4,0,0,0
buehrma01,2005,WS,CHA,AL,0,0,2,1,0,0,1,22,7,4,1,0,6,0.25,4.91,0,0,0,0,29,1,4,0,1,0
byrdpa01,2005,ALCS,LAA,AL,1,0,2,2,0,0,0,32,10,4,1,2,2,0.256,3.38,0,0,2,0,45,0,4,1,1,0
byrdpa01,2005,ALDS2,LAA,AL,0,0,1,1,0,0,0,11,7,4,1,2,2,0.389,9.82,0,0,0,0,20,0,4,0,0,0
carpech01,2005,NLCS,SLN,NL,1,0,2,2,0,0,0,45,14,5,2,4,9,0.255,3,0,0,1,0,63,0,6,3,0,1
carpech01,2005,NLDS1,SLN,NL,1,0,1,1,0,0,0,18,3,0,0,3,3,0.158,0,0,0,0,0,22,0,0,0,0,3
chacosh01,2005,ALDS2,NYA,AL,0,0,1,1,0,0,0,19,4,2,0,1,5,0.19,2.84,0,0,0,0,23,0,2,1,0,0
clemema01,2005,ALDS1,BOS,AL,0,1,1,1,0,0,0,10,7,8,3,0,0,0.467,21.6,0,0,2,0,18,0,8,1,0,0
clemero02,2005,NLCS,HOU,NL,1,0,1,1,0,0,0,18,6,2,0,2,1,0.286,3,0,0,0,0,26,0,2,1,2,0
clemero02,2005,NLDS2,HOU,NL,1,1,2,1,0,0,0,24,7,5,1,3,6,0.233,5.62,0,0,0,0,35,1,5,2,0,0
clemero02,2005,WS,HOU,NL,0,0,1,1,0,0,0,6,4,3,1,0,1,0.4,13.5,0,0,0,0,10,0,3,0,0,0
colonba01,2005,ALDS2,LAA,AL,0,1,2,2,0,0,0,24,10,4,0,2,7,0.312,4.5,0,0,1,0,35,0,4,0,0,2
contrjo01,2005,ALCS,CHA,AL,1,1,2,2,1,0,0,52,12,6,1,2,6,0.197,3.12,0,1,0,0,66,0,6,2,1,0
contrjo01,2005,ALDS1,CHA,AL,1,0,1,1,0,0,0,23,8,2,0,0,6,0.258,2.35,0,1,0,0,31,0,2,0,0,0
contrjo01,2005,WS,CHA,AL,1,0,1,1,0,0,0,21,6,3,1,0,2,0.24,3.86,0,0,3,0,29,0,3,1,0,1
cottsne01,2005,ALCS,CHA,AL,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
cottsne01,2005,ALDS1,CHA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cottsne01,2005,WS,CHA,AL,1,0,4,0,0,0,0,4,1,0,0,1,2,0.2,0,0,0,0,0,6,1,0,0,0,0
devinjo01,2005,NLDS2,ATL,NL,0,1,3,0,0,0,0,5,3,2,1,1,3,0.375,10.8,1,0,1,0,10,1,2,0,0,0
donnebr01,2005,ALCS,LAA,AL,0,0,3,0,0,0,0,10,2,0,0,1,5,0.182,0,0,0,0,0,12,1,0,0,0,1
donnebr01,2005,ALDS2,LAA,AL,0,0,1,0,0,0,0,1,2,1,0,1,0,0.667,27,0,0,0,0,4,0,2,0,0,0
eldreca01,2005,NLDS1,SLN,NL,0,0,1,0,0,0,0,2,2,2,0,1,0,0.5,27,0,0,0,0,5,0,2,0,0,0
escobke01,2005,ALCS,LAA,AL,0,2,2,0,0,0,0,13,4,1,1,2,10,0.222,2.08,0,0,0,0,20,1,3,0,0,0
escobke01,2005,ALDS2,LAA,AL,1,0,4,0,0,0,0,21,2,1,1,5,5,0.091,1.29,0,2,0,0,27,1,1,0,0,0
farnsky01,2005,NLDS2,ATL,NL,0,0,2,0,0,0,0,9,2,3,2,1,4,0.182,9,0,0,0,0,12,1,3,0,0,0
florera01,2005,NLCS,SLN,NL,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
florera01,2005,NLDS1,SLN,NL,0,0,3,0,0,0,0,6,2,1,1,0,3,0.25,4.5,0,0,0,0,8,0,1,0,0,0
fostejo01,2005,NLDS2,ATL,NL,0,0,2,0,0,0,0,1,2,2,0,2,1,0.667,54,1,1,0,0,5,0,2,0,0,0
gallomi01,2005,NLCS,HOU,NL,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gallomi01,2005,NLDS2,HOU,NL,0,0,3,0,0,0,0,5,1,0,0,1,0,0.2,0,1,0,1,0,7,1,0,0,0,1
gallomi01,2005,WS,HOU,NL,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
garcifr02,2005,ALCS,CHA,AL,1,0,1,1,1,0,0,27,6,2,0,1,5,0.188,2,0,0,0,0,33,0,2,0,0,1
garcifr02,2005,ALDS1,CHA,AL,1,0,1,1,0,0,0,15,5,3,3,4,1,0.278,5.4,0,0,0,0,22,0,3,0,0,1
garcifr02,2005,WS,CHA,AL,1,0,1,1,0,0,0,21,4,0,0,3,7,0.174,0,1,0,0,0,27,0,0,1,0,1
garlajo01,2005,ALCS,CHA,AL,1,0,1,1,1,0,0,27,4,2,1,1,7,0.138,2,0,0,0,0,30,0,2,0,0,1
garlajo01,2005,WS,CHA,AL,0,0,1,1,0,0,0,21,7,2,1,2,4,0.292,2.57,0,0,0,0,28,0,4,2,0,2
gonzaje01,2005,ALDS1,BOS,AL,0,0,1,0,0,0,0,7,2,4,1,1,0,0.222,15.43,0,0,1,0,11,0,4,0,0,0
gordoto01,2005,ALDS2,NYA,AL,0,0,3,0,0,0,0,7,2,1,0,0,2,0.2,3.86,0,0,1,0,11,1,2,0,0,0
greggke01,2005,ALCS,LAA,AL,0,0,1,0,0,0,0,6,1,0,0,1,3,0.143,0,0,0,0,0,8,0,0,0,0,0
henslcl01,2005,NLDS1,SDN,NL,0,0,3,0,0,0,0,14,4,2,0,3,1,0.235,3.86,0,0,0,0,21,0,2,1,0,0
hermadu01,2005,WS,CHA,AL,0,0,1,0,0,0,0,1,1,0,0,0,1,0.5,0,0,0,0,0,2,0,0,0,0,0
hernaor01,2005,ALDS1,CHA,AL,0,0,1,0,0,0,0,9,1,0,0,0,4,0.1,0,0,0,0,0,10,0,0,0,0,0
hernaor01,2005,WS,CHA,AL,0,0,1,0,0,0,0,3,0,0,0,4,2,0,0,1,0,0,0,7,0,0,0,0,0
hoffmtr01,2005,NLDS1,SDN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,0
hudsoti01,2005,NLDS2,ATL,NL,0,1,2,2,0,0,0,41,13,8,0,6,8,0.283,5.27,1,0,1,0,58,0,8,3,2,3
isrinja01,2005,NLCS,SLN,NL,1,0,3,0,0,0,1,12,3,0,0,0,2,0.214,0,0,0,0,0,15,3,1,0,1,0
isrinja01,2005,NLDS1,SLN,NL,0,0,3,0,0,0,1,9,5,1,0,1,4,0.357,3,0,0,0,0,15,3,1,0,0,0
jenksbo01,2005,ALDS1,CHA,AL,0,0,2,0,0,0,2,9,1,0,0,1,1,0.1,0,0,0,0,0,11,2,0,0,0,0
jenksbo01,2005,WS,CHA,AL,0,0,4,0,0,0,2,15,3,2,0,2,7,0.176,3.6,0,0,1,0,21,2,2,1,0,0
johnsra05,2005,ALDS2,NYA,AL,0,0,2,1,0,0,0,22,12,5,2,1,4,0.375,6.14,0,0,0,0,34,0,5,1,0,0
lackejo01,2005,ALCS,LAA,AL,0,1,1,1,0,0,0,15,8,5,1,1,3,0.381,9,0,0,0,0,23,0,5,1,0,0
lackejo01,2005,ALDS2,LAA,AL,0,0,2,2,0,0,0,34,7,3,0,9,9,0.179,2.38,0,2,0,0,49,0,3,1,0,1
lawrebr02,2005,NLDS1,SDN,NL,0,0,2,0,0,0,0,7,1,0,0,0,2,0.125,0,0,0,0,0,8,0,0,0,0,0
leiteal01,2005,ALDS2,NYA,AL,1,0,4,0,0,0,0,11,2,3,1,1,2,0.2,7.36,1,0,0,0,12,0,3,1,0,1
lidgebr01,2005,NLCS,HOU,NL,0,1,4,0,0,0,3,15,6,4,1,2,7,0.3,7.2,0,0,0,0,22,4,4,0,0,1
lidgebr01,2005,NLDS2,HOU,NL,0,0,3,0,0,0,0,12,2,0,0,4,5,0.143,0,0,0,0,0,18,2,0,0,0,0
lidgebr01,2005,WS,HOU,NL,0,2,3,0,0,0,0,11,4,2,1,0,6,0.286,4.91,0,0,0,0,15,2,2,1,0,0
linebsc01,2005,NLDS1,SDN,NL,0,0,1,0,0,0,0,3,2,0,0,0,1,0.4,0,0,0,0,0,5,1,0,0,0,0
marquja01,2005,NLCS,SLN,NL,0,1,3,0,0,0,0,16,6,2,0,3,4,0.316,3.38,0,0,0,0,26,2,3,3,1,0
marteda01,2005,ALDS1,CHA,AL,0,0,1,0,0,0,0,0,1,0,0,2,0,1,,0,0,0,0,3,0,0,0,0,0
marteda01,2005,WS,CHA,AL,1,0,1,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,8,0,0,0,0,0
mcbrima01,2005,NLDS2,ATL,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0
morrima01,2005,NLCS,SLN,NL,0,1,1,1,0,0,0,16,8,3,1,1,3,0.333,5.06,0,0,0,0,25,0,4,0,0,0
morrima01,2005,NLDS1,SLN,NL,1,0,1,1,0,0,0,18,5,2,0,3,4,0.217,3,0,0,0,0,26,0,2,0,0,0
muldema01,2005,NLCS,SLN,NL,0,2,2,2,0,0,0,35,14,4,1,3,8,0.311,3.09,1,2,0,0,50,0,5,2,0,1
muldema01,2005,NLDS1,SLN,NL,1,0,1,1,0,0,0,20,8,1,0,1,2,0.333,1.35,0,0,2,0,27,0,1,0,0,4
mussimi01,2005,ALDS2,NYA,AL,1,1,2,2,0,0,0,25,11,5,1,1,7,0.306,5.4,0,0,0,0,38,0,5,0,1,0
myersmi01,2005,ALDS1,BOS,AL,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,1,0,0,0,0,0
oswalro01,2005,NLCS,HOU,NL,2,0,2,2,0,0,0,42,8,2,1,4,12,0.163,1.29,0,0,2,0,56,0,2,0,1,0
oswalro01,2005,NLDS2,HOU,NL,1,0,1,1,0,0,0,22,6,3,0,2,7,0.222,3.68,0,0,1,0,30,0,3,0,0,1
oswalro01,2005,WS,HOU,NL,0,0,1,1,0,0,0,18,8,5,1,5,3,0.32,7.5,0,0,1,0,31,0,5,0,0,1
otsukak01,2005,NLDS1,SDN,NL,0,0,3,0,0,0,0,9,1,0,0,1,0,0.1,0,1,0,0,0,11,1,0,0,0,0
papeljo01,2005,ALDS1,BOS,AL,0,0,2,0,0,0,0,12,2,0,0,0,2,0.143,0,0,0,0,0,14,1,0,0,0,0
peavyja01,2005,NLDS1,SDN,NL,0,1,1,1,0,0,0,13,8,8,2,3,3,0.4,16.62,2,1,0,0,23,0,8,0,0,1
pettian01,2005,NLCS,HOU,NL,0,1,2,2,0,0,0,37,15,7,1,4,6,0.312,5.11,0,0,1,0,55,0,7,2,0,2
pettian01,2005,NLDS2,HOU,NL,1,0,1,1,0,0,0,21,4,3,2,2,6,0.167,3.86,0,0,0,0,26,0,3,0,0,1
pettian01,2005,WS,HOU,NL,0,0,1,1,0,0,0,18,8,2,0,0,4,0.32,3,0,0,0,0,25,0,2,0,0,0
politcl01,2005,ALDS1,CHA,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,0
politcl01,2005,WS,CHA,AL,0,0,3,0,0,0,0,7,0,1,0,2,2,0,3.86,1,1,1,0,10,0,1,0,0,0
proctsc01,2005,ALDS2,NYA,AL,0,0,2,0,0,0,0,6,3,0,0,0,1,0.375,0,0,1,0,0,8,2,0,0,0,0
quallch01,2005,NLCS,HOU,NL,1,0,4,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0
quallch01,2005,NLDS2,HOU,NL,0,0,2,0,0,0,0,9,5,2,0,2,1,0.455,6,1,0,0,0,13,0,2,0,0,1
quallch01,2005,WS,HOU,NL,0,0,3,0,0,0,0,16,3,1,1,2,5,0.167,1.69,1,0,0,0,20,0,1,0,0,1
reitsch01,2005,NLDS2,ATL,NL,0,0,4,0,0,0,0,10,7,6,0,2,0,0.438,16.2,2,0,0,0,19,0,6,1,0,0
riverma01,2005,ALDS2,NYA,AL,0,0,2,0,0,0,2,9,1,1,0,1,2,0.1,3,0,0,0,0,11,2,1,0,0,0
rodrifr03,2005,ALCS,LAA,AL,0,0,2,0,0,0,1,7,2,0,0,3,3,0.25,0,0,0,0,0,12,2,2,0,1,0
rodrifr03,2005,ALDS2,LAA,AL,0,0,3,0,0,0,2,10,5,1,1,0,2,0.357,2.7,0,0,0,0,14,3,1,0,0,1
rodriwa01,2005,NLDS2,HOU,NL,0,0,1,0,0,0,0,3,1,1,1,0,2,0.25,9,0,0,0,0,4,0,1,0,0,0
rodriwa01,2005,WS,HOU,NL,0,1,2,0,0,0,0,11,4,1,1,5,2,0.333,2.45,1,0,0,0,18,1,1,1,0,2
santaer01,2005,ALCS,LAA,AL,0,1,1,1,0,0,0,13,3,5,2,3,2,0.188,10.38,0,0,1,0,20,0,6,0,0,0
santaer01,2005,ALDS2,LAA,AL,1,0,1,0,0,0,0,16,5,3,1,2,2,0.263,5.06,0,0,1,0,23,0,3,0,1,0
seaneru01,2005,NLDS1,SDN,NL,0,0,2,0,0,0,0,9,3,2,0,1,4,0.25,6,0,0,0,0,13,0,2,0,0,0
shielsc01,2005,ALCS,LAA,AL,0,0,4,0,0,0,0,18,4,0,0,1,5,0.2,0,1,0,0,0,21,0,0,0,0,0
shielsc01,2005,ALDS2,LAA,AL,1,1,4,0,0,0,0,15,4,2,0,3,5,0.211,3.6,0,0,0,0,23,1,2,0,1,0
smallaa01,2005,ALDS2,NYA,AL,0,1,1,0,0,0,0,8,4,2,0,0,2,0.364,6.75,0,0,0,0,11,0,2,0,0,1
smoltjo01,2005,NLDS2,ATL,NL,1,0,1,1,0,0,0,21,7,1,0,1,5,0.259,1.29,1,0,0,0,28,0,1,0,0,1
sosajo02,2005,NLDS2,ATL,NL,0,1,1,1,0,0,0,18,7,3,1,2,3,0.304,4.5,2,0,1,0,27,0,3,0,1,1
sprinru01,2005,NLCS,HOU,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0
sprinru01,2005,NLDS2,HOU,NL,0,0,2,0,0,0,0,7,5,1,0,1,1,0.556,3.86,0,0,0,0,11,0,1,1,0,1
sprinru01,2005,WS,HOU,NL,0,0,2,0,0,0,0,6,2,1,0,0,1,0.25,4.5,0,0,0,0,8,1,1,0,0,0
sturtta01,2005,ALDS2,NYA,AL,0,0,2,0,0,0,0,2,1,1,1,0,0,0.333,13.5,0,0,0,0,3,0,1,0,0,0
suppaje01,2005,NLCS,SLN,NL,0,0,1,1,0,0,0,15,3,1,1,3,5,0.167,1.8,0,0,0,0,21,0,1,0,0,0
tavarju01,2005,NLCS,SLN,NL,0,0,3,0,0,0,0,10,5,2,0,0,2,0.333,5.4,0,2,0,0,15,1,2,0,0,0
tavarju01,2005,NLDS1,SLN,NL,0,0,2,0,0,0,0,4,4,2,1,1,0,0.5,13.5,0,0,1,0,10,0,2,0,0,0
thompbr01,2005,NLCS,SLN,NL,0,0,2,0,0,0,0,3,2,0,0,0,0,0.4,0,0,0,0,0,5,0,0,0,0,0
thompbr01,2005,NLDS1,SLN,NL,0,0,2,0,0,0,0,4,3,2,1,0,1,0.5,13.5,0,0,0,0,7,0,2,0,1,0
thomsjo01,2005,NLDS2,ATL,NL,0,0,1,0,0,0,0,6,0,0,0,1,3,0,0,0,0,0,0,7,0,0,0,0,0
timlimi01,2005,ALDS1,BOS,AL,0,0,1,0,0,0,0,3,1,1,0,0,1,0.333,9,0,0,0,0,5,1,1,2,0,0
vizcalu01,2005,WS,CHA,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
wakefti01,2005,ALDS1,BOS,AL,0,1,1,1,0,0,0,16,6,4,1,1,4,0.3,6.75,0,0,2,0,23,0,4,0,0,1
wangch01,2005,ALDS2,NYA,AL,0,1,1,1,0,0,0,20,6,1,1,0,1,0.231,1.35,0,0,1,0,29,0,4,2,0,0
washbja01,2005,ALCS,LAA,AL,0,0,1,1,0,0,0,14,4,0,0,1,1,0.235,0,0,0,1,0,20,0,1,1,0,0
wellsda01,2005,ALDS1,BOS,AL,0,1,1,1,0,0,0,20,7,2,1,0,2,0.269,2.7,0,0,0,0,26,0,5,0,0,2
wheelda01,2005,NLCS,HOU,NL,0,0,3,0,0,0,0,8,2,0,0,0,2,0.2,0,0,0,0,0,10,1,0,0,0,0
wheelda01,2005,NLDS2,HOU,NL,0,0,3,0,0,0,0,13,4,1,0,3,5,0.235,2.08,1,0,1,0,22,0,1,1,0,0
wheelda01,2005,WS,HOU,NL,0,0,2,0,0,0,0,6,2,3,0,1,1,0.25,13.5,0,0,2,0,11,0,3,0,0,0
williwo02,2005,NLDS1,SDN,NL,0,1,1,1,0,0,0,5,6,5,1,2,2,0.545,27,1,0,1,0,14,0,5,0,0,0
yanes01,2005,ALCS,LAA,AL,0,0,1,0,0,0,0,6,3,2,0,1,2,0.375,9,0,0,0,0,9,1,2,0,0,1
billich01,2006,NLDS1,LAN,NL,0,0,2,0,0,0,0,6,1,0,0,0,3,0.167,0,0,0,0,0,6,0,0,0,0,1
blantjo01,2006,ALCS,OAK,AL,0,0,1,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0,0,8,1,0,0,0,0
bondeje01,2006,ALCS,DET,AL,0,0,1,1,0,0,0,20,6,3,1,2,3,0.231,4.05,0,1,0,0,28,0,3,0,0,0
bondeje01,2006,ALDS1,DET,AL,1,0,1,1,0,0,0,25,5,2,0,1,4,0.167,2.16,0,0,0,0,31,0,2,0,0,0
bondeje01,2006,WS,DET,AL,0,0,1,1,0,0,0,16,6,2,0,4,4,0.3,3.38,1,0,0,0,25,0,2,1,0,1
bonsebo01,2006,ALDS2,MIN,AL,0,0,1,1,0,0,0,18,7,2,0,1,3,0.292,3,0,0,0,0,25,0,2,0,0,1
bradfch01,2006,NLCS,NYN,NL,0,0,5,0,0,0,0,16,3,0,0,0,2,0.176,0,0,0,1,0,18,0,0,0,0,2
bradfch01,2006,NLDS1,NYN,NL,0,0,2,0,0,0,0,1,1,0,0,1,0,0.5,0,0,0,0,0,3,0,0,0,0,0
broxtjo01,2006,NLDS1,LAN,NL,0,1,2,0,0,0,0,6,5,3,0,2,3,0.417,13.5,0,0,0,0,14,1,3,0,0,0
brunebr01,2006,ALDS1,NYA,AL,0,0,3,0,0,0,0,8,1,1,1,0,4,0.125,3.38,0,0,0,0,9,1,1,0,1,0
calerki01,2006,ALCS,OAK,AL,0,0,3,0,0,0,0,6,3,0,0,1,1,0.333,0,0,0,0,0,10,1,0,0,0,0
calerki01,2006,ALDS2,OAK,AL,1,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0
carpech01,2006,NLCS,SLN,NL,0,1,2,2,0,0,0,33,13,7,3,4,5,0.302,5.73,0,0,1,0,50,0,7,2,0,2
carpech01,2006,NLDS2,SLN,NL,2,0,2,2,0,0,0,40,12,3,0,4,12,0.245,2.02,0,0,0,0,54,0,3,0,1,1
carpech01,2006,WS,SLN,NL,1,0,1,1,0,0,0,24,3,0,0,0,6,0.12,0,0,1,0,0,26,0,0,1,0,1
crainje01,2006,ALDS2,MIN,AL,0,0,2,0,0,0,0,3,3,1,1,1,1,0.429,9,0,0,0,0,8,0,3,0,0,0
duchsju01,2006,ALDS2,OAK,AL,0,0,2,0,0,0,0,12,1,1,1,0,4,0.077,2.25,0,0,0,0,13,0,1,0,0,0
embreal01,2006,NLDS2,SDN,NL,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
farnsky01,2006,ALDS1,NYA,AL,0,0,2,0,0,0,0,6,1,0,0,1,1,0.143,0,0,0,0,0,8,1,0,0,0,0
felicpe01,2006,NLCS,NYN,NL,0,0,3,0,0,0,0,9,2,1,1,0,1,0.182,3,0,1,0,0,11,0,1,0,0,0
felicpe01,2006,NLDS1,NYN,NL,1,0,3,0,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,7,0,0,0,0,0
florera01,2006,NLCS,SLN,NL,1,0,4,0,0,0,0,11,2,0,0,0,3,0.154,0,0,0,0,0,13,0,0,0,0,0
florera01,2006,NLDS2,SLN,NL,0,0,2,0,0,0,0,3,2,0,0,1,1,0.4,0,0,0,0,0,6,0,0,0,0,0
florera01,2006,WS,SLN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0,0,0,0,0,3,0,0,0,0,1
gaudich01,2006,ALCS,OAK,AL,0,0,3,0,0,0,0,10,2,0,0,3,1,0.182,0,1,0,0,0,15,0,0,1,0,0
glavito02,2006,NLCS,NYN,NL,1,1,2,2,0,0,0,33,11,3,1,5,4,0.268,2.45,1,0,0,0,46,0,3,0,0,0
glavito02,2006,NLDS1,NYN,NL,1,0,1,1,0,0,0,18,4,0,0,2,2,0.182,0,0,0,0,0,24,0,0,0,0,0
grillja01,2006,ALCS,DET,AL,0,0,2,0,0,0,0,3,1,0,0,3,1,0.333,0,0,0,0,0,6,0,0,0,0,1
grillja01,2006,ALDS1,DET,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
grillja01,2006,WS,DET,AL,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0
